Position,Track_Name,Artist,Streams,Date,Region
80,Olivio,Bigflo & Oli,36073,2017-06-23,fr
81,Λ. Lové,Damso,35751,2017-06-23,fr
82,XO TOUR Llif3,Lil Uzi Vert,35500,2017-06-23,fr
83,Pochon bleu,Naps,35279,2017-06-23,fr
84,September Song,JP Cooper,35168,2017-06-23,fr
85,100 rêves,DTF,34748,2017-06-23,fr
86,Avancer,RIDSA,34716,2017-06-23,fr
87,Sunset Lover,Petit Biscuit,34463,2017-06-23,fr
88,B.O.C,Niska,33857,2017-06-23,fr
89,Dommage,Bigflo & Oli,33829,2017-06-23,fr
90,Autre part,Bigflo & Oli,33534,2017-06-23,fr
91,Afro Trap Pt. 8 (Never),MHD,33482,2017-06-23,fr
92,Brothers,Rilès,33422,2017-06-23,fr
93,One Dance,Drake,33155,2017-06-23,fr
94,I Don’t Know Why,Imagine Dragons,33149,2017-06-23,fr
95,Venice,Mister V,33105,2017-06-23,fr
96,J'suis dans l'baye,Niska,33066,2017-06-23,fr
97,Good Life (with G-Eazy & Kehlani),G-Eazy,32818,2017-06-23,fr
98,Passionfruit,Drake,32650,2017-06-23,fr
99,À part ça,Naps,32631,2017-06-23,fr
100,Oh bah oui,Lacrim,32279,2017-06-23,fr
101,Walking The Wire,Imagine Dragons,32235,2017-06-23,fr
102,Sac à dos,Bigflo & Oli,32017,2017-06-23,fr
103,Overnight,Parcels,31906,2017-06-23,fr
104,Hear Me Now,Alok,31771,2017-06-23,fr
105,Don't Quit,DJ Khaled,31385,2017-06-23,fr
106,La vraie vie,Bigflo & Oli,31068,2017-06-23,fr
107,Ciao,Naps,30222,2017-06-23,fr
108,Galway Girl,Ed Sheeran,30097,2017-06-23,fr
109,The Cure,Lady Gaga,30052,2017-06-23,fr
110,La dolce vita,Lacrim,29944,2017-06-23,fr
111,Les menottes (Tching Tchang Tchong),L'Algérino,29886,2017-06-23,fr
112,Old Man,Andrelli,29823,2017-06-23,fr
113,Η. Gova,Damso,29601,2017-06-23,fr
114,Je suis,Bigflo & Oli,29595,2017-06-23,fr
115,Human,Rag'n'Bone Man,29150,2017-06-23,fr
116,Déstabilisé,Djadja & Dinaz,29141,2017-06-23,fr
117,Dans mon lit,Bigflo & Oli,29073,2017-06-23,fr
118,Comme si,SCH,29036,2017-06-23,fr
119,Aloha,Møme,28505,2017-06-23,fr
120,Je ne me vois pas briller,Jul,28122,2017-06-23,fr
121,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,27981,2017-06-23,fr
122,Infréquentables,Dosseh,27922,2017-06-23,fr
123,Dans la lune,Sadek,27789,2017-06-23,fr
124,Petit déjeuner,Mister V,27711,2017-06-23,fr
125,That's What I Like,Bruno Mars,27633,2017-06-23,fr
126,Thank God,Rilès,26673,2017-06-23,fr
127,Beely,Jul,26416,2017-06-23,fr
128,Mauvaise graine,Nekfeu,26291,2017-06-23,fr
129,Reine,Dadju,26218,2017-06-23,fr
130,Apollo13,Mister V,26215,2017-06-23,fr
131,Feu d'artifice,Alonzo,26043,2017-06-23,fr
132,Grande armée,Lacrim,25931,2017-06-23,fr
133,Rise Up,Imagine Dragons,25812,2017-06-23,fr
134,Afro Trap Pt. 7 (La puissance),MHD,25723,2017-06-23,fr
135,Poto,Sofiane,25721,2017-06-23,fr
136,On était beau,Louane,25683,2017-06-23,fr
137,Poupée russe,SCH,25385,2017-06-23,fr
138,Je m'en vais,Vianney,25297,2017-06-23,fr
139,Boyz N The Hood,Kaaris,25230,2017-06-23,fr
140,Roule,Soprano,25187,2017-06-23,fr
141,Marion Maréchal,Sofiane,25168,2017-06-23,fr
142,More Than You Know,Axwell /\ Ingrosso,25145,2017-06-23,fr
143,Start Over,Imagine Dragons,25063,2017-06-23,fr
144,Vitrine,Vald,24969,2017-06-23,fr
145,Saturne,Nekfeu,24966,2017-06-23,fr
146,Ι. Peur d'être père,Damso,24854,2017-06-23,fr
147,Naha,PNL,24700,2017-06-23,fr
148,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,24530,2017-06-23,fr
149,Bad Liar,Selena Gomez,24366,2017-06-23,fr
150,Now Or Never,Halsey,24245,2017-06-23,fr
151,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,24188,2017-06-23,fr
152,C'est la même,Djadja & Dinaz,23793,2017-06-23,fr
153,Let Me Love You,DJ Snake,23760,2017-06-23,fr
154,Vroum vroum,Naps,23561,2017-06-23,fr
155,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,23493,2017-06-23,fr
156,Me Rehúso,Danny Ocean,23482,2017-06-23,fr
157,Skywalker,S.Pri Noir,23450,2017-06-23,fr
158,Chained To The Rhythm,Katy Perry,23406,2017-06-23,fr
159,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,Kungs,23321,2017-06-23,fr
160,Yeux disent,Lomepal,23260,2017-06-23,fr
161,Comportement,Aya Nakamura,23246,2017-06-23,fr
162,Ξ. Une âme pour deux,Damso,23243,2017-06-23,fr
163,Mamamia,RIDSA,23236,2017-06-23,fr
164,Paris c'est loin,Damso,23153,2017-06-23,fr
165,Μ. Noob Saibot,Damso,23082,2017-06-23,fr
166,Deutsche Qualität,Mister V,22988,2017-06-23,fr
167,Pour walou,Scridge,22866,2017-06-23,fr
168,Tuesday,Burak Yeter,22854,2017-06-23,fr
169,Solo Dance,Martin Jensen,22801,2017-06-23,fr
170,How Many Times,Greg June,22797,2017-06-23,fr
171,Felices los 4,Maluma,22738,2017-06-23,fr
172,I Feel So Bad,Kungs,22663,2017-06-23,fr
173,DNA.,Kendrick Lamar,22590,2017-06-23,fr
174,Double h,Hornet La Frappe,22476,2017-06-23,fr
175,Your Mind (feat. Kristen Marie),HEDIA,22393,2017-06-23,fr
176,Chantaje,Shakira,22313,2017-06-23,fr
177,Cellophané,Rim'K,22171,2017-06-23,fr
178,Ride,Twenty One Pilots,21827,2017-06-23,fr
179,Tchoin,Kaaris,21804,2017-06-23,fr
180,Roro,Ninho,21792,2017-06-23,fr
181,Highlander,S.Pri Noir,21783,2017-06-23,fr
182,Heal Tomorrow,Naïve New Beaters,21669,2017-06-23,fr
183,DA,PNL,21619,2017-06-23,fr
184,Cheap Thrills,Sia,21391,2017-06-23,fr
185,Danser,Lisandro Cuxi,21389,2017-06-23,fr
186,Lean On (feat. MØ & DJ Snake),Major Lazer,21302,2017-06-23,fr
187,Congratulations,Post Malone,21168,2017-06-23,fr
188,La bise (feat. Brulux),Sadek,21120,2017-06-23,fr
189,No Promises (feat. Demi Lovato),Cheat Codes,21085,2017-06-23,fr
190,Swish Swish,Katy Perry,20968,2017-06-23,fr
191,Skurt Cobain,Sneazzy,20947,2017-06-23,fr
192,Redbone,Childish Gambino,20742,2017-06-23,fr
193,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,20702,2017-06-23,fr
194,Mélanger,Kalash Criminel,20691,2017-06-23,fr
195,DKR,Booba,20535,2017-06-23,fr
196,Squa,Nekfeu,20451,2017-06-23,fr
197,Dans la légende,PNL,20423,2017-06-23,fr
198,Ain't Your Mama,Jennifer Lopez,20259,2017-06-23,fr
199,Yesterday,Imagine Dragons,20132,2017-06-23,fr
200,I Do It,Rilès,20036,2017-06-23,fr
1,Θ. Macarena,Damso,161525,2017-06-24,fr
2,Despacito - Remix,Luis Fonsi,154511,2017-06-24,fr
3,Shape of You,Ed Sheeran,146671,2017-06-24,fr
4,Wild Thoughts,DJ Khaled,127233,2017-06-24,fr
5,Despacito (Featuring Daddy Yankee),Luis Fonsi,124275,2017-06-24,fr
6,I'm the One,DJ Khaled,122262,2017-06-24,fr
7,Chocolat (feat. Awa),Lartiste,113848,2017-06-24,fr
8,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,112702,2017-06-24,fr
9,Attention,Charlie Puth,109374,2017-06-24,fr
10,Fly (feat. Amara Abonta),Ødyssey,107862,2017-06-24,fr
11,2U (feat. Justin Bieber),David Guetta,104206,2017-06-24,fr
12,Mask Off,Future,99583,2017-06-24,fr
13,Symphony (feat. Zara Larsson),Clean Bandit,97607,2017-06-24,fr
14,SUBEME LA RADIO,Enrique Iglesias,96318,2017-06-24,fr
15,Ε. Signaler,Damso,90602,2017-06-24,fr
16,Unforgettable,French Montana,84750,2017-06-24,fr
17,Thunder,Imagine Dragons,83250,2017-06-24,fr
18,Believer,Imagine Dragons,81705,2017-06-24,fr
19,You Don't Know Me - Radio Edit,Jax Jones,81541,2017-06-24,fr
20,Call On Me - Ryan Riback Extended Remix,Starley,80727,2017-06-24,fr
21,Mama,Jonas Blue,79975,2017-06-24,fr
22,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,78539,2017-06-24,fr
23,Be Mine,Ofenbach,78288,2017-06-24,fr
24,It Ain't Me (with Selena Gomez),Kygo,77619,2017-06-24,fr
25,Γ. Mosaïque solitaire,Damso,75590,2017-06-24,fr
26,Stay (with Alessia Cara),Zedd,74129,2017-06-24,fr
27,No Lie,Sean Paul,72763,2017-06-24,fr
28,Something Just Like This,The Chainsmokers,72309,2017-06-24,fr
29,Skin,Rag'n'Bone Man,70932,2017-06-24,fr
30,Mon p'tit loup,Sofiane,68450,2017-06-24,fr
31,Slide,Calvin Harris,66539,2017-06-24,fr
32,Space Jam,Mister V,66445,2017-06-24,fr
33,There for You,Martin Garrix,65411,2017-06-24,fr
34,B. #QuedusaalVie,Damso,62959,2017-06-24,fr
35,Feels,Calvin Harris,62904,2017-06-24,fr
36,Α. Nwaar Is The New Black,Damso,61977,2017-06-24,fr
37,There's Nothing Holdin' Me Back,Shawn Mendes,61509,2017-06-24,fr
38,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,61146,2017-06-24,fr
39,N. J Respect R,Damso,58652,2017-06-24,fr
40,First Time,Kygo,58182,2017-06-24,fr
41,Whatever It Takes,Imagine Dragons,57618,2017-06-24,fr
42,Bon appétit,Katy Perry,57288,2017-06-24,fr
43,Scared to Be Lonely,Martin Garrix,56578,2017-06-24,fr
44,Strip That Down,Liam Payne,56428,2017-06-24,fr
45,Issues,Julia Michaels,56290,2017-06-24,fr
46,Top album,Mister V,54881,2017-06-24,fr
47,Never Give Up,Sia,53686,2017-06-24,fr
48,Fume à fond,Lorenzo,53659,2017-06-24,fr
49,Ghetto,Benash,53514,2017-06-24,fr
50,Bravo,MHD,53193,2017-06-24,fr
51,It Won't Kill Ya,The Chainsmokers,53126,2017-06-24,fr
52,HUMBLE.,Kendrick Lamar,52398,2017-06-24,fr
53,OK,Robin Schulz,47323,2017-06-24,fr
54,Gramme 2 peuf,Hornet La Frappe,46000,2017-06-24,fr
55,Rollin,Calvin Harris,45533,2017-06-24,fr
56,Toka,Sofiane,44944,2017-06-24,fr
57,Moi aimer Toi,Vianney,43586,2017-06-24,fr
58,Alors alors,Bigflo & Oli,43159,2017-06-24,fr
59,Bené,PNL,42786,2017-06-24,fr
60,Chasse à l'homme,Niska,42044,2017-06-24,fr
61,Ζ. Kietu,Damso,41870,2017-06-24,fr
62,Avancer,RIDSA,40996,2017-06-24,fr
63,I Feel It Coming,The Weeknd,40430,2017-06-24,fr
64,Back For More (feat. Daecolm),Feder,40279,2017-06-24,fr
65,Κ. Kin la belle,Damso,39752,2017-06-24,fr
66,Ouloulou,Dabs,39566,2017-06-24,fr
67,Sexual,NEIKED,39193,2017-06-24,fr
68,Your Song,Rita Ora,38869,2017-06-24,fr
69,Δ. Dieu ne ment jamais,Damso,37308,2017-06-24,fr
70,Sunset Lover,Petit Biscuit,37221,2017-06-24,fr
71,Je ne comprends pas,Kalash Criminel,37208,2017-06-24,fr
72,Onizuka,PNL,36711,2017-06-24,fr
73,One Dance,Drake,36303,2017-06-24,fr
74,Personne,Bigflo & Oli,36234,2017-06-24,fr
75,Tout l'monde s'en fout,Sofiane,36149,2017-06-24,fr
76,September Song,JP Cooper,35945,2017-06-24,fr
77,Good Life (with G-Eazy & Kehlani),G-Eazy,35922,2017-06-24,fr
78,Pochon bleu,Naps,34175,2017-06-24,fr
79,100 rêves,DTF,33814,2017-06-24,fr
80,XO TOUR Llif3,Lil Uzi Vert,33764,2017-06-24,fr
81,Λ. Lové,Damso,33576,2017-06-24,fr
82,Afro Trap Pt. 8 (Never),MHD,33471,2017-06-24,fr
83,Passionfruit,Drake,33362,2017-06-24,fr
84,B.O.C,Niska,33056,2017-06-24,fr
85,Brothers,Rilès,33011,2017-06-24,fr
86,Old Man,Andrelli,32259,2017-06-24,fr
87,J'suis dans l'baye,Niska,32200,2017-06-24,fr
88,Venice,Mister V,31894,2017-06-24,fr
89,À part ça,Naps,31300,2017-06-24,fr
90,The Cure,Lady Gaga,31069,2017-06-24,fr
91,Trop tard,Bigflo & Oli,31032,2017-06-24,fr
92,Les menottes (Tching Tchang Tchong),L'Algérino,30972,2017-06-24,fr
93,Aloha,Møme,30260,2017-06-24,fr
94,Oh bah oui,Lacrim,29977,2017-06-24,fr
95,Chained To The Rhythm,Katy Perry,29904,2017-06-24,fr
96,Ciao,Naps,29635,2017-06-24,fr
97,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,29277,2017-06-24,fr
98,Galway Girl,Ed Sheeran,29153,2017-06-24,fr
99,Hear Me Now,Alok,29099,2017-06-24,fr
100,Ça va trop vite,Bigflo & Oli,28777,2017-06-24,fr
101,Roule,Soprano,28769,2017-06-24,fr
102,Human,Rag'n'Bone Man,28756,2017-06-24,fr
103,Papa,Bigflo & Oli,28655,2017-06-24,fr
104,Salope !,Bigflo & Oli,28655,2017-06-24,fr
105,Ain't Your Mama,Jennifer Lopez,28361,2017-06-24,fr
106,That's What I Like,Bruno Mars,28010,2017-06-24,fr
107,Déstabilisé,Djadja & Dinaz,27980,2017-06-24,fr
108,La dolce vita,Lacrim,27741,2017-06-24,fr
109,Η. Gova,Damso,27659,2017-06-24,fr
110,Je ne me vois pas briller,Jul,27354,2017-06-24,fr
111,La vie normale,Bigflo & Oli,27344,2017-06-24,fr
112,Comme si,SCH,27294,2017-06-24,fr
113,Afro Trap Pt. 7 (La puissance),MHD,27075,2017-06-24,fr
114,Dans la lune,Sadek,27058,2017-06-24,fr
115,Infréquentables,Dosseh,26431,2017-06-24,fr
116,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,Kungs,26366,2017-06-24,fr
117,I Feel So Bad,Kungs,26337,2017-06-24,fr
118,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,26293,2017-06-24,fr
119,Bailar,Deorro,26229,2017-06-24,fr
120,Répondez-moi,Bigflo & Oli,26124,2017-06-24,fr
121,Je m'en vais,Vianney,26120,2017-06-24,fr
122,Thank God,Rilès,26036,2017-06-24,fr
123,Feu d'artifice,Alonzo,25950,2017-06-24,fr
124,Signs,Drake,25868,2017-06-24,fr
125,Petit déjeuner,Mister V,25781,2017-06-24,fr
126,MAC 11,SCH,25543,2017-06-24,fr
127,Reine,Dadju,25496,2017-06-24,fr
128,Beely,Jul,25427,2017-06-24,fr
129,Tuesday,Burak Yeter,25128,2017-06-24,fr
130,Dommage,Bigflo & Oli,24944,2017-06-24,fr
131,Your Mind (feat. Kristen Marie),HEDIA,24939,2017-06-24,fr
132,Let Me Love You,DJ Snake,24868,2017-06-24,fr
133,Me Rehúso,Danny Ocean,24743,2017-06-24,fr
134,Lean On (feat. MØ & DJ Snake),Major Lazer,24736,2017-06-24,fr
135,Boyz N The Hood,Kaaris,24553,2017-06-24,fr
136,Olivio,Bigflo & Oli,24550,2017-06-24,fr
137,Felices los 4,Maluma,24482,2017-06-24,fr
138,Heal Tomorrow,Naïve New Beaters,24433,2017-06-24,fr
139,Naha,PNL,24381,2017-06-24,fr
140,El Perdón,Nicky Jam,24277,2017-06-24,fr
141,Mamamia,RIDSA,24217,2017-06-24,fr
142,Apollo13,Mister V,24214,2017-06-24,fr
143,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,24122,2017-06-24,fr
144,More Than You Know,Axwell /\ Ingrosso,24114,2017-06-24,fr
145,How Many Times,Greg June,24051,2017-06-24,fr
146,Grande armée,Lacrim,24049,2017-06-24,fr
147,Overnight,Parcels,23954,2017-06-24,fr
148,Marion Maréchal,Sofiane,23853,2017-06-24,fr
149,Autre part,Bigflo & Oli,23754,2017-06-24,fr
150,Poupée russe,SCH,23728,2017-06-24,fr
151,Poto,Sofiane,23682,2017-06-24,fr
152,Pour walou,Scridge,23494,2017-06-24,fr
153,Sac à dos,Bigflo & Oli,23488,2017-06-24,fr
154,Je suis,Bigflo & Oli,23446,2017-06-24,fr
155,Saturne,Nekfeu,23266,2017-06-24,fr
156,C'est la même,Djadja & Dinaz,23221,2017-06-24,fr
157,Comportement,Aya Nakamura,23196,2017-06-24,fr
158,Vitrine,Vald,23155,2017-06-24,fr
159,Ι. Peur d'être père,Damso,23128,2017-06-24,fr
160,La vraie vie,Bigflo & Oli,23122,2017-06-24,fr
161,Vroum vroum,Naps,22952,2017-06-24,fr
162,Mauvaise graine,Nekfeu,22899,2017-06-24,fr
163,Cheap Thrills,Sia,22874,2017-06-24,fr
164,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,22867,2017-06-24,fr
165,Ride,Twenty One Pilots,22853,2017-06-24,fr
166,Chantaje,Shakira,22619,2017-06-24,fr
167,Solo Dance,Martin Jensen,22537,2017-06-24,fr
168,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,22428,2017-06-24,fr
169,DA,PNL,22401,2017-06-24,fr
170,Ξ. Une âme pour deux,Damso,22156,2017-06-24,fr
171,My Way,Calvin Harris,22137,2017-06-24,fr
172,Paris c'est loin,Damso,22119,2017-06-24,fr
173,Tchoin,Kaaris,22034,2017-06-24,fr
174,Walking The Wire,Imagine Dragons,21857,2017-06-24,fr
175,Μ. Noob Saibot,Damso,21590,2017-06-24,fr
176,Bazardée,KeBlack,21460,2017-06-24,fr
177,Bad Liar,Selena Gomez,21338,2017-06-24,fr
178,Deutsche Qualität,Mister V,21287,2017-06-24,fr
179,Skywalker,S.Pri Noir,21137,2017-06-24,fr
180,Pop Corn,Boostee,21041,2017-06-24,fr
181,Double h,Hornet La Frappe,20930,2017-06-24,fr
182,Dans mon lit,Bigflo & Oli,20883,2017-06-24,fr
183,Cellophané,Rim'K,20797,2017-06-24,fr
184,Places,Martin Solveig,20540,2017-06-24,fr
185,Roro,Ninho,20406,2017-06-24,fr
186,Don't Quit,DJ Khaled,20239,2017-06-24,fr
187,La bise (feat. Brulux),Sadek,20168,2017-06-24,fr
188,Mélanger,Kalash Criminel,20040,2017-06-24,fr
189,Me Enamoré,Shakira,20036,2017-06-24,fr
190,Redbone,Childish Gambino,19898,2017-06-24,fr
191,DKR,Booba,19855,2017-06-24,fr
192,Dans la légende,PNL,19799,2017-06-24,fr
193,Congratulations,Post Malone,19796,2017-06-24,fr
194,Skurt Cobain,Sneazzy,19704,2017-06-24,fr
195,I Do It,Rilès,19472,2017-06-24,fr
196,Now Or Never,Halsey,19317,2017-06-24,fr
197,Elvira,Naps,19267,2017-06-24,fr
198,Yeux disent,Lomepal,19214,2017-06-24,fr
199,Squa,Nekfeu,19209,2017-06-24,fr
200,Pourquoi chérie,BMYE,19150,2017-06-24,fr
1,Θ. Macarena,Damso,142912,2017-06-25,fr
2,Despacito - Remix,Luis Fonsi,126918,2017-06-25,fr
3,Shape of You,Ed Sheeran,122278,2017-06-25,fr
4,Wild Thoughts,DJ Khaled,111570,2017-06-25,fr
5,I'm the One,DJ Khaled,106175,2017-06-25,fr
6,Despacito (Featuring Daddy Yankee),Luis Fonsi,102456,2017-06-25,fr
7,Chocolat (feat. Awa),Lartiste,96807,2017-06-25,fr
8,Attention,Charlie Puth,95544,2017-06-25,fr
9,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,94787,2017-06-25,fr
10,2U (feat. Justin Bieber),David Guetta,91505,2017-06-25,fr
11,Fly (feat. Amara Abonta),Ødyssey,89469,2017-06-25,fr
12,Mask Off,Future,85919,2017-06-25,fr
13,Symphony (feat. Zara Larsson),Clean Bandit,84720,2017-06-25,fr
14,SUBEME LA RADIO,Enrique Iglesias,82821,2017-06-25,fr
15,Ε. Signaler,Damso,81826,2017-06-25,fr
16,Unforgettable,French Montana,75246,2017-06-25,fr
17,Thunder,Imagine Dragons,74506,2017-06-25,fr
18,Believer,Imagine Dragons,71524,2017-06-25,fr
19,Mama,Jonas Blue,70678,2017-06-25,fr
20,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,69525,2017-06-25,fr
21,You Don't Know Me - Radio Edit,Jax Jones,69298,2017-06-25,fr
22,Γ. Mosaïque solitaire,Damso,68960,2017-06-25,fr
23,Call On Me - Ryan Riback Extended Remix,Starley,67346,2017-06-25,fr
24,It Ain't Me (with Selena Gomez),Kygo,66629,2017-06-25,fr
25,Stay (with Alessia Cara),Zedd,64953,2017-06-25,fr
26,No Lie,Sean Paul,63158,2017-06-25,fr
27,Something Just Like This,The Chainsmokers,61897,2017-06-25,fr
28,Skin,Rag'n'Bone Man,61485,2017-06-25,fr
29,Mon p'tit loup,Sofiane,59733,2017-06-25,fr
30,Be Mine,Ofenbach,59449,2017-06-25,fr
31,Space Jam,Mister V,58365,2017-06-25,fr
32,There for You,Martin Garrix,57690,2017-06-25,fr
33,Slide,Calvin Harris,57386,2017-06-25,fr
34,B. #QuedusaalVie,Damso,57064,2017-06-25,fr
35,Α. Nwaar Is The New Black,Damso,56637,2017-06-25,fr
36,There's Nothing Holdin' Me Back,Shawn Mendes,54633,2017-06-25,fr
37,N. J Respect R,Damso,53933,2017-06-25,fr
38,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,53783,2017-06-25,fr
39,Feels,Calvin Harris,53738,2017-06-25,fr
40,Strip That Down,Liam Payne,51209,2017-06-25,fr
41,First Time,Kygo,50325,2017-06-25,fr
42,Whatever It Takes,Imagine Dragons,50303,2017-06-25,fr
43,Scared to Be Lonely,Martin Garrix,49653,2017-06-25,fr
44,Ghetto,Benash,48594,2017-06-25,fr
45,Top album,Mister V,48331,2017-06-25,fr
46,Issues,Julia Michaels,47903,2017-06-25,fr
47,Bon appétit,Katy Perry,47897,2017-06-25,fr
48,Fume à fond,Lorenzo,46813,2017-06-25,fr
49,Never Give Up,Sia,46789,2017-06-25,fr
50,Bravo,MHD,45702,2017-06-25,fr
51,OK,Robin Schulz,41918,2017-06-25,fr
52,HUMBLE.,Kendrick Lamar,41891,2017-06-25,fr
53,Gramme 2 peuf,Hornet La Frappe,41664,2017-06-25,fr
54,It Won't Kill Ya,The Chainsmokers,40921,2017-06-25,fr
55,Bené,PNL,39042,2017-06-25,fr
56,Rollin,Calvin Harris,39000,2017-06-25,fr
57,Ζ. Kietu,Damso,38481,2017-06-25,fr
58,Toka,Sofiane,38379,2017-06-25,fr
59,Chasse à l'homme,Niska,38262,2017-06-25,fr
60,Alors alors,Bigflo & Oli,37814,2017-06-25,fr
61,Moi aimer Toi,Vianney,37645,2017-06-25,fr
62,Κ. Kin la belle,Damso,35647,2017-06-25,fr
63,Avancer,RIDSA,35358,2017-06-25,fr
64,Ouloulou,Dabs,35284,2017-06-25,fr
65,Δ. Dieu ne ment jamais,Damso,34623,2017-06-25,fr
66,Back For More (feat. Daecolm),Feder,34572,2017-06-25,fr
67,Onizuka,PNL,34417,2017-06-25,fr
68,Je ne comprends pas,Kalash Criminel,33931,2017-06-25,fr
69,Sexual,NEIKED,33733,2017-06-25,fr
70,Your Song,Rita Ora,33345,2017-06-25,fr
71,I Feel It Coming,The Weeknd,33244,2017-06-25,fr
72,Sunset Lover,Petit Biscuit,32375,2017-06-25,fr
73,100 rêves,DTF,31799,2017-06-25,fr
74,Tout l'monde s'en fout,Sofiane,31567,2017-06-25,fr
75,Good Life (with G-Eazy & Kehlani),G-Eazy,31506,2017-06-25,fr
76,Personne,Bigflo & Oli,31480,2017-06-25,fr
77,Signs,Drake,31125,2017-06-25,fr
78,September Song,JP Cooper,31051,2017-06-25,fr
79,Pochon bleu,Naps,30662,2017-06-25,fr
80,Λ. Lové,Damso,30639,2017-06-25,fr
81,B.O.C,Niska,29744,2017-06-25,fr
82,XO TOUR Llif3,Lil Uzi Vert,29435,2017-06-25,fr
83,J'suis dans l'baye,Niska,29008,2017-06-25,fr
84,Afro Trap Pt. 8 (Never),MHD,28755,2017-06-25,fr
85,Brothers,Rilès,28630,2017-06-25,fr
86,À part ça,Naps,28524,2017-06-25,fr
87,Venice,Mister V,28385,2017-06-25,fr
88,Aloha,Møme,28055,2017-06-25,fr
89,One Dance,Drake,28002,2017-06-25,fr
90,Passionfruit,Drake,27860,2017-06-25,fr
91,Oh bah oui,Lacrim,27836,2017-06-25,fr
92,Les menottes (Tching Tchang Tchong),L'Algérino,27728,2017-06-25,fr
93,Old Man,Andrelli,27298,2017-06-25,fr
94,The Cure,Lady Gaga,26724,2017-06-25,fr
95,Ciao,Naps,26250,2017-06-25,fr
96,Déstabilisé,Djadja & Dinaz,25779,2017-06-25,fr
97,Trop tard,Bigflo & Oli,25555,2017-06-25,fr
98,MAC 11,SCH,25355,2017-06-25,fr
99,La dolce vita,Lacrim,25192,2017-06-25,fr
100,Η. Gova,Damso,25176,2017-06-25,fr
101,Dans la lune,Sadek,25122,2017-06-25,fr
102,Chained To The Rhythm,Katy Perry,24870,2017-06-25,fr
103,Galway Girl,Ed Sheeran,24843,2017-06-25,fr
104,Comme si,SCH,24736,2017-06-25,fr
105,Human,Rag'n'Bone Man,24503,2017-06-25,fr
106,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,24425,2017-06-25,fr
107,Infréquentables,Dosseh,24410,2017-06-25,fr
108,Je ne me vois pas briller,Jul,24199,2017-06-25,fr
109,Ça va trop vite,Bigflo & Oli,23982,2017-06-25,fr
110,Roule,Soprano,23813,2017-06-25,fr
111,Papa,Bigflo & Oli,23684,2017-06-25,fr
112,Salope !,Bigflo & Oli,23653,2017-06-25,fr
113,That's What I Like,Bruno Mars,23377,2017-06-25,fr
114,Reine,Dadju,23320,2017-06-25,fr
115,Je m'en vais,Vianney,23108,2017-06-25,fr
116,Thank God,Rilès,22998,2017-06-25,fr
117,Hear Me Now,Alok,22959,2017-06-25,fr
118,La vie normale,Bigflo & Oli,22825,2017-06-25,fr
119,Feu d'artifice,Alonzo,22805,2017-06-25,fr
120,Boyz N The Hood,Kaaris,22706,2017-06-25,fr
121,Naha,PNL,22617,2017-06-25,fr
122,Petit déjeuner,Mister V,22603,2017-06-25,fr
123,Afro Trap Pt. 7 (La puissance),MHD,22567,2017-06-25,fr
124,Grande armée,Lacrim,22263,2017-06-25,fr
125,Vitrine,Vald,21811,2017-06-25,fr
126,Poupée russe,SCH,21808,2017-06-25,fr
127,Poto,Sofiane,21725,2017-06-25,fr
128,Dommage,Bigflo & Oli,21636,2017-06-25,fr
129,More Than You Know,Axwell /\ Ingrosso,21618,2017-06-25,fr
130,C'est la même,Djadja & Dinaz,21609,2017-06-25,fr
131,Beely,Jul,21603,2017-06-25,fr
132,Apollo13,Mister V,21589,2017-06-25,fr
133,Répondez-moi,Bigflo & Oli,21541,2017-06-25,fr
134,Ι. Peur d'être père,Damso,21480,2017-06-25,fr
135,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,21439,2017-06-25,fr
136,Saturne,Nekfeu,21307,2017-06-25,fr
137,Your Mind (feat. Kristen Marie),HEDIA,21265,2017-06-25,fr
138,Mauvaise graine,Nekfeu,21212,2017-06-25,fr
139,Felices los 4,Maluma,21141,2017-06-25,fr
